metric,rank,model,name,layer_id,bit,flat,weight_score,metric_delta,metric_value
loss_mse,395,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14012,742.877197265625,525.0169841885568,2724.852551662922
loss_mse,397,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6298,1030.0521240234375,507.45477340221396,2707.290340876579
loss_mse,398,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,7260,825.2748413085938,500.5203516483307,2700.355919122696
loss_mse,417,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14051,708.5587158203125,446.25360226631165,2646.089169740677
loss_mse,422,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4699,1046.092529296875,416.29170055389386,2616.127268028259
loss_mse,424,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,13969,625.2413330078125,413.27628333568555,2613.111850810051
loss_mse,429,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6384,1206.365966796875,396.72159435749063,2596.557161831856
loss_mse,431,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6287,896.9536743164062,391.76790338754654,2591.603470861912
loss_mse,432,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,13961,580.953125,387.3223166465759,2587.157884120941
loss_mse,433,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6380,615.8753051757812,384.8193844318389,2584.654951906204
loss_mse,437,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14030,594.660888671875,374.4233977794647,2574.25896525383
loss_mse,441,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4651,638.9791259765625,364.3932524561883,2564.2288199305535
loss_mse,461,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4764,673.668701171875,320.80450486540803,2520.6400723397733
loss_mse,462,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4658,595.5416870117188,320.70194606781024,2520.5375135421755
loss_mse,475,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,5833,708.5922241210938,272.54409890174884,2472.379666376114
loss_mse,480,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,3738,600.9487915039062,263.47824277877817,2463.3138102531434
loss_mse,483,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,3785,3187.698974609375,252.8340375185012,2452.6696049928664
loss_mse,489,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14124,799.8155517578125,248.3825328350067,2448.218100309372
loss_mse,491,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,3765,777.0853881835938,244.49482979774484,2444.33039727211
loss_mse,494,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6349,1327.7001953125,240.5107581138609,2440.346325588226
loss_mse,498,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4700,1077.0006103515625,238.07503862380963,2437.910606098175
loss_mse,499,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14161,1116.41748046875,236.03120739459973,2435.866774868965
loss_mse,501,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6306,1102.0570068359375,232.58396334648114,2432.4195308208464
loss_mse,518,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4710,1074.4295654296875,210.75405136942845,2410.5896188437937
loss_mse,520,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,13970,658.4203491210938,210.45102498531332,2410.2865924596786
loss_mse,521,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,13997,785.405517578125,210.2076678752901,2410.0432353496553
loss_mse,524,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6348,1095.2305908203125,208.42203311920184,2408.257600593567
loss_mse,532,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14106,586.9765014648438,195.21846659183484,2395.0540340662
loss_mse,534,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4668,721.4098510742188,191.291129755974,2391.1266972303392
loss_mse,536,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6284,1264.6689453125,188.22748519182187,2388.063052666187
loss_mse,545,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14092,627.5100708007812,172.40809607505798,2372.243663549423
loss_mse,560,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6300,1189.080322265625,157.2350425243376,2357.070609998703
loss_mse,571,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,11853,939.6708984375,144.78600368499747,2344.6215711593627
loss_mse,572,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6371,644.41064453125,144.2071055650713,2344.0426730394365
loss_mse,573,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,3757,768.9410400390625,143.41980526447287,2343.255372738838
loss_mse,600,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,3724,600.6774291992188,125.92337169647226,2325.7589391708375
loss_mse,625,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,7235,568.9119873046875,112.80412523746509,2312.6396927118303
loss_mse,634,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,11810,678.5252685546875,104.3664020538331,2304.2019695281983
loss_mse,641,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14171,602.3839111328125,101.53229742795247,2301.3678649023177
loss_mse,661,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6353,709.0404663085938,95.6651223897934,2295.5006898641586
loss_mse,662,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,15309,668.9796142578125,95.18853178024301,2295.0240992546082
loss_mse,673,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14201,668.533447265625,91.42642192840594,2291.261989402771
loss_mse,676,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,3737,743.0720825195312,90.3720914363862,2290.2076589107514
loss_mse,684,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4674,610.3368530273438,83.5577247917654,2283.3932922661306
loss_mse,698,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6313,579.2633666992188,77.31891412734967,2277.154481601715
loss_mse,700,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,5705,1154.1611328125,76.49398856163043,2276.3295560359957
loss_mse,713,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,3754,715.5784912109375,73.2202325105668,2273.055799984932
loss_mse,717,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6273,878.5765380859375,71.0482976913454,2270.8838651657106
loss_mse,733,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6325,903.5819702148438,64.4585873603819,2264.294154834747
loss_mse,734,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,15305,1684.34765625,64.42981662750253,2264.2653841018678
loss_mse,735,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,11977,1427.7706298828125,64.4090691089632,2264.2446365833284
loss_mse,736,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,7245,781.706298828125,64.18652303218823,2264.0220905065535
loss_mse,742,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,13953,599.6643676757812,61.07842969894409,2260.9139971733093
loss_mse,744,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,3772,572.4071655273438,60.409439277648744,2260.245006752014
loss_mse,763,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,3805,593.4165649414062,52.77907934188852,2252.6146468162538
loss_mse,774,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4704,1553.4156494140625,47.90388791561145,2247.7394553899767
loss_mse,819,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,15263,683.3812866210938,36.98071525096884,2236.816282725334
loss_mse,838,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14028,631.3411254882812,32.38307399749738,2232.2186414718626
loss_mse,839,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6381,663.924560546875,32.294984102249146,2232.1305515766144
loss_mse,856,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14081,586.6126708984375,30.910861444473085,2230.7464289188383
loss_mse,876,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4425,1150.873291015625,28.36111413240451,2228.1966816067697
loss_mse,888,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14122,1091.436279296875,27.362767505645934,2227.198334980011
loss_mse,899,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6312,1306.7069091796875,26.150304317474365,2225.9858717918396
loss_mse,913,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,11868,739.027587890625,24.507265043258485,2224.3428325176237
loss_mse,985,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14027,799.8956909179688,17.658753561973754,2217.494321036339
loss_mse,989,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,5193,1347.1234130859375,17.30163451433191,2217.137201988697
loss_mse,427,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,3738,600.9487915039062,405.16303181648254,2604.998599290848
loss_mse,428,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,13997,785.405517578125,397.9748727917672,2597.8104402661324
loss_mse,457,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,4809,2470.896728515625,328.40954676270485,2528.24511423707
loss_mse,458,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,4764,673.668701171875,328.40954676270485,2528.24511423707
loss_mse,476,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,5833,708.5922241210938,272.52668385505694,2472.362251329422
loss_mse,484,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,3785,3187.698974609375,252.78029687404614,2452.6158643484114
loss_mse,485,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,3740,899.5623779296875,252.78029687404614,2452.6158643484114
loss_mse,514,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,3805,593.4165649414062,214.22351491451263,2414.059082388878
loss_mse,535,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,3757,768.9410400390625,188.57560992240906,2388.4111773967743
loss_mse,556,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,3754,715.5784912109375,162.66079761981973,2362.496365094185
loss_mse,668,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,4813,948.1923217773438,93.81383639574051,2293.6494038701057
loss_mse,701,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,5705,1154.1611328125,76.39931969642657,2276.234887170792
loss_mse,754,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,13961,580.953125,57.78525174856168,2257.620819222927
loss_mse,755,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,15305,1684.34765625,56.664323472976776,2256.499890947342
loss_mse,777,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,4425,1150.873291015625,46.6797075152399,2246.515274989605
loss_mse,958,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,3775,1180.5689697265625,19.912861561775117,2219.7484290361404
loss_mse,980,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,5193,1347.1234130859375,18.411856949329376,2218.2474244236946
loss_mse,574,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,15,11977,1427.7706298828125,142.36256226301202,2342.1981297373773
loss_mse,589,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,15,11868,739.027587890625,133.48314607143402,2333.3187135457993
loss_mse,714,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,15,15263,683.3812866210938,72.48984124660501,2272.3254087209702
loss_mse,908,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,15,7231,667.2433471679688,25.245202445983978,2225.080769920349
loss_mse,914,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,15,14025,3787.778076171875,24.43722903728485,2224.27279651165
loss_mse,924,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,15,14029,1506.2054443359375,23.22528371810904,2223.0608511924743
loss_mse,934,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,15,13971,1033.5599365234375,21.968058657645997,2221.8036261320112
loss_mse,939,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,15,9033,1069.99853515625,21.409468507766633,2221.245035982132
loss_mse,974,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,15,14005,1032.52734375,18.875977492332368,2218.7115449666976
loss_mse,977,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,15,7221,652.928955078125,18.61406202316266,2218.449629497528
loss_mse,747,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,8,310,630.6276245117188,59.747286915779114,2259.5828543901443
loss_mse,854,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,8,312,694.8172607421875,31.033950448036194,2230.8695179224014
loss_mse,858,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,8,309,656.6697998046875,30.787803626060395,2230.6233711004256
loss_mse,866,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,8,311,635.5591430664062,29.794362998008637,2229.629930472374
loss_mse,997,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,8,355,2084.37158203125,16.61027443408966,2216.445841908455
loss_mse,604,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,9,310,630.6276245117188,122.24841403961182,2322.083981513977
loss_mse,605,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,9,313,676.29833984375,122.21285200119019,2322.0484194755554
loss_mse,606,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,9,314,671.995849609375,121.97395353317279,2321.809521007538
loss_mse,741,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,9,312,694.8172607421875,61.246933126449676,2261.082500600815
loss_mse,746,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,9,311,635.5591430664062,59.983579444885436,2259.8191469192507
loss_mse,830,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,9,355,2084.37158203125,33.66986391544333,2233.5054313898086
loss_mse,1000,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,9,354,2039.375,16.49471378326416,2216.3302812576294
loss_mse,557,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,10,311,635.5591430664062,158.95086922645578,2358.786436700821
loss_mse,587,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,10,312,694.8172607421875,134.02997794151315,2333.8655454158784
loss_mse,623,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,10,310,630.6276245117188,113.78036818504324,2313.6159356594085
loss_mse,630,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,10,313,676.29833984375,108.04578690528888,2307.881354379654
loss_mse,642,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,10,309,656.6697998046875,100.85390815734854,2300.689475631714
loss_mse,648,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,10,314,671.995849609375,99.22006497383109,2299.0556324481963
loss_mse,655,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,10,357,2061.06103515625,97.40459933280954,2297.240166807175
loss_mse,672,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,10,355,2084.37158203125,91.80846686363202,2291.6440343379973
loss_mse,712,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,10,359,2107.187744140625,73.22661907672864,2273.062186551094
loss_mse,751,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,10,59,1370.09814453125,58.89404683113116,2258.7296143054964
loss_mse,782,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,10,306,669.5396118164062,44.36819956302634,2244.2037670373916
loss_mse,531,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,11,313,676.29833984375,195.23714189529437,2395.0727093696596
loss_mse,548,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,11,314,671.995849609375,166.0555242061614,2365.8910916805266
loss_mse,568,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,11,355,2084.37158203125,146.54191935062408,2346.3774868249893
loss_mse,594,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,11,306,669.5396118164062,131.12786388397217,2330.9634313583374
loss_mse,595,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,11,311,635.5591430664062,130.87374200820932,2330.7093094825746
loss_mse,613,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,11,309,656.6697998046875,119.06184430122357,2318.897411775589
loss_mse,652,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,11,310,630.6276245117188,98.15383172035217,2297.9893991947174
loss_mse,696,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,11,59,1370.09814453125,78.01107969284067,2277.846647167206
loss_mse,721,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,11,307,631.4971923828125,69.52894020080566,2269.364507675171
loss_mse,740,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,11,312,694.8172607421875,62.50702686309796,2262.342594337463
loss_mse,802,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,11,354,2039.375,39.933889603614716,2239.76945707798
loss_mse,860,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,11,356,2102.854736328125,30.580787205696197,2230.4163546800614
loss_mse,271,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,56,1427.92333984375,1413.424510514736,3613.2600779891013
loss_mse,353,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,62,1356.192626953125,728.1742054462434,2928.0097729206086
loss_mse,362,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,311,635.5591430664062,679.2831389188768,2879.118706393242
loss_mse,393,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,307,631.4971923828125,527.8129126548765,2727.6484801292418
loss_mse,401,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,354,2039.375,489.3883074283599,2689.223874902725
loss_mse,414,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,309,656.6697998046875,452.94276460409174,2652.778332078457
loss_mse,527,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,355,2084.37158203125,198.16329267323,2397.998860147595
loss_mse,581,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,357,2061.06103515625,137.02605204582233,2336.8616195201876
loss_mse,582,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,358,2125.7001953125,136.18103156089774,2336.016599035263
loss_mse,596,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,359,2107.187744140625,130.14068503379804,2329.9762525081633
loss_mse,635,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,306,669.5396118164062,104.08699684143085,2303.922564315796
loss_mse,643,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,312,694.8172607421875,100.31588139534006,2300.1514488697053
loss_mse,651,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,313,676.29833984375,98.18550682067871,2298.021074295044
loss_mse,656,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,314,671.995849609375,97.29576334953299,2297.131330823898
loss_mse,943,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,12,58,1389.2979736328125,21.261257112026215,2221.0968245863914
loss_mse,356,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,60,1375.7515869140625,709.5927708625795,2909.4283383369448
loss_mse,455,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,313,676.29833984375,331.7027624130251,2531.5383298873903
loss_mse,473,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,314,671.995849609375,280.4174532413481,2480.2530207157133
loss_mse,567,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,355,2084.37158203125,148.3763906598092,2348.2119581341744
loss_mse,591,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,309,656.6697998046875,133.10850167274475,2332.94406914711
loss_mse,619,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,311,635.5591430664062,115.16742510795575,2315.002992582321
loss_mse,637,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,351,2031.7181396484375,103.73797535896301,2303.5735428333282
loss_mse,657,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,310,630.6276245117188,97.21597685813913,2297.0515443325044
loss_mse,670,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,312,694.8172607421875,93.16585636138916,2293.0014238357544
loss_mse,727,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,354,2039.375,66.33003337383252,2266.1656008481978
loss_mse,794,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,356,2102.854736328125,42.21541969776172,2242.050987172127
loss_mse,804,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,307,631.4971923828125,39.565924406051636,2239.401491880417
loss_mse,884,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,58,1389.2979736328125,27.56768047809601,2227.4032479524612
loss_mse,898,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,13,352,2073.70263671875,26.513546800613312,2226.3491142749785
loss_mse,685,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,14,306,669.5396118164062,82.92070615291595,2282.756273627281
loss_mse,382,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,15,314,671.995849609375,583.7342613697051,2783.5698288440703
loss_mse,386,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,15,313,676.29833984375,568.2170124650002,2768.0525799393654
loss_mse,497,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,15,312,694.8172607421875,238.5515450000762,2438.3871124744414
loss_mse,569,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,15,354,2039.375,146.0277315378189,2345.863299012184
loss_mse,583,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,15,356,2102.854736328125,135.85330517292005,2335.6888726472853
loss_mse,593,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,15,355,2084.37158203125,131.7739931821825,2331.6095606565477
loss_mse,640,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,15,309,656.6697998046875,101.74087677001944,2301.5764442443847
loss_mse,659,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,15,311,635.5591430664062,96.87457571029654,2296.710143184662
loss_mse,660,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,15,310,630.6276245117188,96.81926536560059,2296.654832839966
loss_mse,687,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,15,307,631.4971923828125,82.56984064579001,2282.4054081201552
loss_mse,722,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,15,352,2073.70263671875,68.3975538969039,2268.233121371269
loss_mse,877,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,15,306,669.5396118164062,28.35650601387033,2228.1920734882356
loss_mse,928,vision,vision_model.vision._en.stem.1.reparam_conv.weight,4,15,61,1377.378662109375,22.79823863506317,2222.6338061094284
loss_mse,403,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,8,364,1716.884033203125,485.58404302597046,2685.4196105003357
loss_mse,628,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,8,553,1789.2608642578125,110.43298380374927,2310.2685512781145
loss_mse,323,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,9,364,1716.884033203125,863.9135934352876,3063.749160909653
loss_mse,324,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,10,364,1716.884033203125,859.7461283683779,3059.581695842743
loss_mse,850,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,10,363,1703.726806640625,31.426053738593964,2231.261621212959
loss_mse,614,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,11,382,640.31640625,117.56002712249756,2317.395594596863
loss_mse,948,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,11,386,648.6979370117188,20.968517088890167,2220.8040845632554
loss_mse,971,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,11,383,653.657470703125,19.04641227722186,2218.881979751587
loss_mse,588,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,12,386,648.6979370117188,133.7899894475936,2333.625556921959
loss_mse,620,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,12,383,653.657470703125,115.11477205753317,2314.9503395318984
loss_mse,333,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,13,368,1557.9984130859375,840.9940045833587,3040.829572057724
loss_mse,385,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,13,367,1572.800537109375,568.5863659322263,2768.4219334065915
loss_mse,539,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,13,380,716.6244506835938,178.27862740159026,2378.1141948759555
loss_mse,723,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,13,385,651.9425659179688,68.1882004737854,2268.0237679481506
loss_mse,739,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,13,363,1703.726806640625,63.75171070098895,2263.587278175354
loss_mse,849,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,13,360,1808.10595703125,31.498969006538573,2231.334536480904
loss_mse,881,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,13,362,1795.42822265625,27.830777335167113,2227.6663448095323
loss_mse,578,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,15,363,1703.726806640625,139.8902326107027,2339.725800085068
loss_mse,732,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,15,360,1808.10595703125,64.65565552711496,2264.49122300148
loss_mse,996,vision,vision_model.vision._en.stages.0.blocks.0.token_mixer.reparam_conv.weight,5,15,557,1800.5074462890625,16.75784149169931,2216.5934089660645
loss_mse,292,vision,vision_model.vision._en.stages.3.downsample.proj.1.reparam_conv.weight,6,13,193320,738.5509033203125,1117.3943252801896,3317.229892754555
